Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,InterestScore,NumWeightVotes,log_NumWeightVotes,PlaytimeComAvg,NumUserRatings,log_NumUserRatings,NumAlternates,NumAlternates_log,NumExpansions,NumExpansions_log,NumImplementations,NumImplementations_log,IsReimplementation,Kickstarted,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,InterestScore_log
Chickapig,2016,1.6,2,4,6.0,429.6666666666667,5,1.791759469228055,42.5,364,5.8998973535824915,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.065334395674437
Onslaught,1987,2.5263,2,2,10.666666666666666,189.66666666666666,38,3.6635616461296463,240.0,215,5.375278407684165,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.250526702711688
Forward to Richmond!,1980,3.4545,1,4,14.0,86.0,11,2.4849066497880004,180.0,60,4.110873864173311,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.465908118654584
QuickWits,2013,1.3333,3,99,10.0,79.0,3,1.3862943611198906,25.0,50,3.9318256327243257,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,4.382026634673881
Celtyckie Miecze,1993,2.6667,2,6,13.0,18.0,6,1.9459101490553132,100.0,32,3.4965075614664802,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,2.9444389791664403
Bear Went Over the Mountain,2017,1.0,1,4,6.0,41.333333333333336,1,0.6931471805599453,15.0,44,3.8066624897703196,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.7455747977904816
Boing!,1996,1.0,2,4,4.5,30.0,6,1.9459101490553132,5.0,52,3.970291913552122,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,3.4339872044851463
Rick and Morty: Mr. Meeseeks' Box o' Fun Dice and Dares Game,2016,1.4,2,6,10.0,271.0,5,1.791759469228055,25.0,152,5.030437921392435,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.605802066295998
Wonky,2015,1.0,2,99,6.0,174.33333333333334,5,1.791759469228055,22.5,280,5.638354669333745,2,1.0986122886681098,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2,5.1666889240696
Race to Berlin,2015,2.8,2,2,14.0,116.0,10,2.3978952727983707,150.0,100,4.61512051684126,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.762173934797756
Red Steel: Clash Of Armor At Kishinev,1996,2.8235,2,2,2.0,132.33333333333334,17,2.8903717578961645,120.0,72,4.290459441148391,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.892852258439873
H.D.P.: Hasta Donde Puedas,2016,1.0,4,30,16.0,65.33333333333333,7,2.0794415416798357,30.0,122,4.812184355372417,1,0.6931471805599453,13,2.6390573296152584,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.194692536056382
Serengeti: A Race For Life,2017,2.0,2,2,10.0,51.666666666666664,1,0.6931471805599453,37.5,52,3.970291913552122,0,0.0,4,1.6094379124341003,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.963982744358857
Chaos in the Kids' Room,2006,1.125,2,6,4.25,43.333333333333336,8,2.1972245773362196,10.0,52,3.970291913552122,5,1.791759469228055,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,3.791736839553644
Tramways,2016,3.8209,1,5,12.75,1074.6666666666667,67,4.219507705176107,120.0,1375,7.226936018493289,2,1.0986122886681098,15,2.772588722239781,0,0.0,0,0,0,1,0,0,0,0,0,0,3,6.980695903383852
Warumono 2,2005,1.4167,3,4,10.0,52.0,12,2.5649493574615367,30.0,95,4.564348191467836,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.970291913552122
Fish Eat Fish,2003,1.3514,2,5,5.4,329.0,74,4.31748811353631,30.0,679,6.522092798170152,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,1,0,0,1,5.799092654460526
Atlantic Wall: The Invasion of Europe,1978,4.0,2,2,13.0,191.0,26,3.295836866004329,360.0,156,5.056245805348308,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.2574953720277815
Drakskatten,1983,2.0,2,6,8.0,26.0,1,0.6931471805599453,45.0,45,3.828641396489095,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.295836866004329
Q-Turn,1999,1.25,2,4,8.0,99.0,12,2.5649493574615367,20.0,163,5.099866427824199,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,4.605170185988092
Drakon (Second Edition),2002,1.8214,2,6,9.0,215.0,28,3.367295829986474,40.0,400,5.993961427306569,0,0.0,1,0.6931471805599453,2,1.0986122886681098,1,0,1,0,0,1,0,0,0,0,1,5.375278407684165
Sevilla 1503,2019,2.0,2,5,10.0,30.333333333333332,3,1.3862943611198906,40.0,55,4.02535169073515,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,3.4446824936018943
Mush! Mush!: Snow Tails 2,2013,1.9259,2,8,10.0,313.0,27,3.332204510175204,30.0,369,5.91350300563827,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,2,5.749392985908253
Rory's Story Cubes: Explore,2017,2.0,1,12,10.0,108.0,0,0.0,17.5,48,3.8918202981106265,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.6913478822291435
Weird Alchemy,2019,1.5,3,6,10.0,39.666666666666664,4,1.6094379124341003,15.0,89,4.499809670330265,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3.7054087560651467
Attack on Titan: Deck-Building Game,2016,2.2105,1,5,14.0,619.3333333333334,19,2.995732273553991,75.0,689,6.536691597591305,0,0.0,4,1.6094379124341003,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.430256967974141
Final Boss: The card game,2016,2.5,1,6,10.0,57.666666666666664,2,1.0986122886681098,40.0,59,4.0943445622221,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.071871706370042
"Musket & Pike: Tactical Combat, 1550-1680",1973,2.1538,2,2,14.0,95.33333333333333,13,2.6390573296152584,120.0,79,4.382026634673881,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.567814399444322
Aerion,2019,1.9429,1,2,11.714285714285714,1406.3333333333333,35,3.58351893845611,22.5,1239,7.122866658599083,0,0.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,3,7.2494519397401564
Creepy Falls,2017,2.8571,2,5,12.0,63.0,7,2.0794415416798357,90.0,103,4.6443908991413725,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.1588830833596715
Dragonchess,1985,3.3333,2,2,8.0,28.0,6,1.9459101490553132,75.0,33,3.5263605246161616,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,3.367295829986474
Battlemist,1998,3.2,2,6,14.0,251.0,20,3.044522437723423,200.0,322,5.777652323222656,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,1,0,1,0,0,0,0,0,1,5.529429087511423
The Phoenix Syndicate,2019,3.3333,2,4,14.0,76.33333333333333,3,1.3862943611198906,75.0,43,3.784189633918261,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.3481250829982
Solitaire Caesar,2006,2.1053,1,1,13.0,192.33333333333334,19,2.995732273553991,60.0,134,4.90527477843843,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.264415814872355
Arctic Scavengers: Base Game+HQ+Recon,2015,2.2533,1,5,11.75,2047.6666666666667,75,4.330733340286331,45.0,2539,7.8399193600125825,1,0.6931471805599453,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,3,7.62494445402232
Fou Fou Fou !,2019,1.5,3,8,10.0,70.0,2,1.0986122886681098,15.0,94,4.553876891600541,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.2626798770413155
Rune Age,2011,2.2903,2,4,11.826086956521738,2351.0,248,5.517452896464707,40.0,4270,8.359603270841466,3,1.3862943611198906,1,0.6931471805599453,0,0.0,0,0,1,1,0,0,0,0,0,0,2,7.763021309018518
Dungeons & Dragons: The Fantasy Adventure Board Game,2003,2.1842,2,5,9.095238095238097,1479.3333333333333,152,5.030437921392435,60.0,1809,7.501082124259871,9,2.302585092994046,2,1.0986122886681098,0,0.0,0,0,1,0,0,0,0,0,0,0,2,7.300022566623992
Instant Recall,1965,1.0,2,4,5.0,28.0,4,1.6094379124341003,15.0,31,3.4657359027997265,7,2.0794415416798357,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,3.367295829986474
Die Osterinsel,1994,1.6,3,4,10.0,148.33333333333334,15,2.772588722239781,30.0,220,5.3981627015177525,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.006180943746876
Lis Pustyni,2007,3.5,2,2,12.0,24.333333333333332,4,1.6094379124341003,90.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,3.2321210516182215
POW!,2016,1.25,2,5,8.0,187.66666666666666,4,1.6094379124341003,20.0,261,5.568344503761097,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,2,5.239981789535073
Nothing Personal (Revised Edition),2019,2.75,2,5,12.0,113.33333333333333,4,1.6094379124341003,60.0,88,4.48863636973214,0,0.0,3,1.3862943611198906,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,3,4.73911815849783
Genesia,2020,2.1667,1,5,12.0,84.0,6,1.9459101490553132,70.0,81,4.406719247264253,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.442651256490317
Linja,2003,1.8571,2,2,9.0,214.66666666666666,21,3.091042453358316,15.0,316,5.75890177387728,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,5.373734005832791
Sicily '43: The Beginning of the End,1981,2.75,2,4,15.0,51.666666666666664,8,2.1972245773362196,240.0,61,4.127134385045092,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,3.963982744358857
The Wheel of Time Collectible Card Game,2000,3.0,2,6,12.0,101.66666666666667,6,1.9459101490553132,60.0,148,5.003946305945459,0,0.0,2,1.0986122886681098,0,0.0,0,0,0,0,0,0,1,0,0,0,1,4.631487494305465
Yu-ca-tan,2018,1.0,2,5,6.0,46.333333333333336,4,1.6094379124341003,30.0,58,4.07753744390572,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.8572147689331513
Trivial Pursuit: Master Edition,2009,1.3913,2,6,12.857142857142858,424.6666666666667,23,3.1780538303479458,60.0,529,6.272877006546167,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,6.053656567364429
30 Monedas,2021,2.9375,1,2,10.0,111.33333333333333,16,2.833213344056216,30.0,118,4.77912349311153,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.721470641684252
Stramash,2011,1.5,2,6,6.0,22.0,2,1.0986122886681098,60.0,34,3.5553480614894135,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.1354942159291497
Double Quick,1999,1.5,2,4,12.0,32.333333333333336,4,1.6094379124341003,20.0,38,3.6635616461296463,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.506557897319982
Division: Throne Room,2020,1.0,1,2,8.0,33.0,6,1.9459101490553132,60.0,35,3.58351893845611,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,3.5263605246161616
Atari's Missile Command,2018,2.0,3,6,10.0,102.66666666666667,4,1.6094379124341003,37.5,62,4.143134726391533,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.641180623511125
Oceanos,2016,1.8182,2,5,7.277777777777778,2089.6666666666665,66,4.204692619390966,37.5,3042,8.02059914989697,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,7.645238273362134
Skibe,2016,2.0,3,5,10.0,55.666666666666664,0,0.0,20.0,57,4.060443010546419,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.037186148382152
Froschkönig,2003,1.125,2,4,10.0,55.666666666666664,8,2.1972245773362196,20.0,85,4.454347296253507,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.037186148382152
Disney Club Penguin Trading Card Game,2008,1.0,2,2,6.0,19.333333333333332,7,2.0794415416798357,10.0,31,3.4657359027997265,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,3.0122615755052013
Battlegroup,2005,2.0,2,4,14.0,60.333333333333336,14,2.70805020110221,90.0,68,4.23410650459726,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.116323468940876
Chess Race,1976,1.3333,2,4,8.0,33.333333333333336,6,1.9459101490553132,45.0,31,3.4657359027997265,6,1.9459101490553132,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,3.5361166995615263
Nevermore,2015,1.8571,3,6,10.5,808.3333333333334,35,3.58351893845611,52.5,1100,7.00397413672268,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.696210863511279
Hatalom Kártyái Kártyajáték,1995,3.75,2,9,9.333333333333334,16.666666666666668,4,1.6094379124341003,37.5,35,3.58351893845611,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,3,2.8716796248840124
The Princess Bride: As You Wish,2015,1.2,2,6,10.0,86.33333333333333,5,1.791759469228055,30.0,55,4.02535169073515,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,4.4697322150929875
Igel Ärgern,1990,1.379,2,6,6.285714285714286,436.0,124,4.8283137373023015,30.0,1024,6.932447891572509,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.07993319509559
Xena Warrior Princess: The Board Game,1998,2.2,2,4,10.0,60.0,5,1.791759469228055,60.0,40,3.713572066704308,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.110873864173311
Medieval Realms,2019,2.6,2,5,10.0,124.66666666666667,5,1.791759469228055,75.0,90,4.51085950651685,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.833632898779901
Black Stories: Dark Tales Edition,2015,1.0,2,99,10.0,80.0,1,0.6931471805599453,112.0,81,4.406719247264253,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.394449154672439
Partizan!,2011,2.5,1,2,12.0,92.33333333333333,4,1.6094379124341003,240.0,44,3.8066624897703196,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.53617731450114
RAF: The Battle of Britain 1940,2009,3.2455,1,2,14.714285714285714,1243.6666666666667,110,4.709530201312334,510.0,934,6.840546529288687,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,3,7.126623035433559
Dual Powers: Revolution 1917,2018,2.2075,1,2,10.909090909090908,735.0,53,3.9889840465642745,45.0,759,6.633318433280377,2,1.0986122886681098,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,0,3,6.601230118728877
Rush Hour Scramble,2011,1.4,2,4,8.0,158.66666666666666,5,1.791759469228055,20.0,150,5.017279836814924,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.073088308742806
Scuba,2016,1.3333,2,4,8.0,102.33333333333333,3,1.3862943611198906,45.0,110,4.709530201312334,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,1,4.637960008811082
Unlock!: Escape Adventures – In Pursuit of Cabrakan,2018,2.2,1,6,10.0,183.66666666666666,5,1.791759469228055,30.0,196,5.2832037287379885,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.218552398079174
The American Dream Game,1979,1.3333,2,4,5.0,58.666666666666664,3,1.3862943611198906,60.0,59,4.0943445622221,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.088773517172645
Basari,1998,1.8571,3,4,10.0,716.3333333333334,182,5.209486152841421,25.0,1650,7.409136443920128,1,0.6931471805599453,0,0.0,2,1.0986122886681098,0,0,0,1,0,1,0,0,0,0,2,6.575540632613565
Crunch: The Game for Utter Bankers,2009,1.7632,2,4,13.6,288.6666666666667,38,3.6635616461296463,45.0,379,5.940171252720432,5,1.791759469228055,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,5.668730836597282
El Cinéfilo,2013,2.0,2,4,10.0,34.333333333333336,1,0.6931471805599453,37.5,61,4.127134385045092,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.5648268054439574
Rum & Bones,2015,2.2982,2,6,11.0,1701.3333333333333,57,4.060443010546419,60.0,1780,7.484930283289661,0,0.0,19,2.995732273553991,1,0.6931471805599453,1,1,1,0,1,0,0,0,0,0,2,7.439755137979534
Kit & Caboodle,1997,1.5,1,3,10.0,33.333333333333336,2,1.0986122886681098,30.0,40,3.713572066704308,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.5361166995615263
Bionic Crisis,1975,1.0,2,4,8.0,62.666666666666664,6,1.9459101490553132,45.0,52,3.970291913552122,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,4.15366113937852
Ogre / G.E.V.,1990,2.0,1,3,10.0,123.33333333333333,2,1.0986122886681098,75.0,101,4.624972813284271,0,0.0,3,1.3862943611198906,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.822966130975706
Yakari Wettlaufspiel,2001,1.0,2,4,3.6666666666666665,29.0,5,1.791759469228055,20.0,30,3.4339872044851463,5,1.791759469228055,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,3.4011973816621555
Cortez,2001,2.0,2,6,10.0,48.0,6,1.9459101490553132,90.0,53,3.9889840465642745,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.8918202981106265
Karak,2017,1.4255,2,5,5.09433962264151,977.3333333333334,47,3.871201010907891,45.0,1067,6.97354301952014,1,0.6931471805599453,2,1.0986122886681098,0,0.0,0,0,0,0,0,1,0,0,0,1,3,6.885850443594087
Cortex Challenge KIDS,2016,1.0,2,6,5.0,100.66666666666667,3,1.3862943611198906,22.5,117,4.770684624465665,2,1.0986122886681098,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,4.621699487939302
Pow Wow,2006,1.1481,3,8,9.0,288.3333333333333,54,4.007333185232471,22.5,667,6.504288173536645,1,0.6931471805599453,0,0.0,2,1.0986122886681098,1,0,0,0,0,1,0,0,1,0,2,5.6675794259922405
Coup d'État,1966,2.2143,3,4,10.0,180.66666666666666,14,2.70805020110221,30.0,133,4.897839799950911,0,0.0,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,2,5.202173505995134
Family Alias,2011,1.5,3,8,8.0,47.666666666666664,2,1.0986122886681098,45.0,54,4.007333185232471,5,1.791759469228055,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.884994333040227
Cluedo Card Game,1990,1.1667,2,4,8.0,132.0,6,1.9459101490553132,30.0,107,4.68213122712422,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.890349128221754
Army of Darkness,1993,1.5,1,8,10.0,112.66666666666667,8,2.1972245773362196,120.0,98,4.59511985013459,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.733270188615407
"Good Dog, Bad Zombie",2018,2.0,2,4,10.0,157.0,4,1.6094379124341003,75.0,138,4.9344739331306915,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,3,5.062595033026967
Drop Site,2011,1.5714,2,4,8.0,70.0,7,2.0794415416798357,30.0,77,4.356708826689592,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.2626798770413155
Lift Off,2000,1.4167,2,4,10.0,117.66666666666667,12,2.5649493574615367,30.0,165,5.111987788356544,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.77631844218392
Dragon Pass,1980,3.4426,2,3,12.0,498.6666666666667,61,4.127134385045092,120.0,450,6.111467339502679,3,1.3862943611198906,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,2,6.213941209434488
Master Merchant,2011,2.1111,3,4,10.0,174.66666666666666,18,2.9444389791664403,15.0,326,5.7899601708972535,4,1.6094379124341003,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.168588259873252
The Generals,1980,1.8421,2,2,9.2,139.66666666666666,19,2.995732273553991,10.0,217,5.384495062789089,2,1.0986122886681098,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,1,0,0,2,4.946393025367902
Hero's Journey Home,2015,2.6667,1,3,10.0,92.66666666666667,3,1.3862943611198906,37.5,63,4.1588830833596715,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.539742380665636
Monopoly: National Parks Edition,1998,1.8,2,8,10.0,125.0,5,1.791759469228055,120.0,121,4.804021044733257,1,0.6931471805599453,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,4.836281906951478
Bushido: Der Weg des Kriegers,2008,3.6,3,5,14.0,247.66666666666666,35,3.58351893845611,90.0,263,5.575949103146316,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,1,0,0,0,0,0,0,2,5.516113311535651
Team Play,2015,1.3571,3,6,10.0,391.0,14,2.70805020110221,30.0,636,6.456769655572163,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.971261839790462
Alice,2018,1.75,2,4,10.0,95.0,4,1.6094379124341003,37.5,101,4.624972813284271,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.564348191467836
The Court of Miracles,2019,2.2222,2,5,9.0,379.6666666666667,9,2.302585092994046,40.0,373,5.924255797414532,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,5.941924101547846
Poopyhead,2015,1.0,2,4,5.0,42.0,3,1.3862943611198906,20.0,46,3.8501476017100584,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.7612001156935624
Heroica: Waldurk,2011,1.3214,2,3,5.0,540.6666666666666,28,3.367295829986474,15.0,513,6.2422232654551655,2,1.0986122886681098,3,1.3862943611198906,0,0.0,0,0,0,0,0,0,0,0,0,0,1,6.294650806095728
Q.E.,2017,1.8333,3,4,10.0,138.66666666666666,6,1.9459101490553132,52.5,297,5.697093486505405,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,1,0,0,0,0,0,0,0,0,3,4.939258631254028
Absacker,1998,1.0857,2,5,5.0,267.6666666666667,35,3.58351893845611,15.0,369,5.91350300563827,12,2.5649493574615367,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,1,5.593471453838519
The Nacho Incident,2005,1.9394,2,4,10.0,152.33333333333334,33,3.5263605246161616,45.0,246,5.5093883366279774,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,5.032614200815031
The Great Fire of London 1666,2010,2.5504,3,6,10.285714285714286,941.3333333333334,129,4.867534450455582,100.0,1519,7.326465613840322,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,1,0,0,0,0,0,0,2,6.848359069025481
Loot Island,2017,2.4,2,5,11.333333333333334,511.3333333333333,20,3.044522437723423,45.0,701,6.553933404025811,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.238975454870486
Zen Garden,2020,2.0,2,4,8.666666666666666,233.33333333333334,8,2.1972245773362196,35.0,253,5.537334267018537,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,5.456744603142555
Aztlán,2012,2.4074,2,4,11.0,378.3333333333333,27,3.332204510175204,60.0,430,6.066108090103747,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.938415326018166
Catan: Big Box,2015,3.0,3,6,10.0,101.0,3,1.3862943611198906,82.5,85,4.454347296253507,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.624972813284271
Lords & Wizards,1977,2.8333,2,12,16.0,50.333333333333336,6,1.9459101490553132,180.0,36,3.6109179126442243,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,3.9383403137455195
Romolo o Remo?,2013,3.8571,1,4,14.5,310.3333333333333,35,3.58351893845611,150.0,350,5.860786223465865,0,0.0,4,1.6094379124341003,0,0.0,0,1,0,1,0,0,0,0,0,0,2,5.740864149560733
"Lee Moves North: The Confederate Summer Offensive, 1862 & 1863",1972,2.3,2,2,14.0,83.33333333333333,10,2.3978952727983707,180.0,51,3.9512437185814275,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.43477720005941
Memory,1959,1.1586,2,6,3.303030303030303,1488.6666666666667,227,5.429345628954441,30.0,2629,7.874739125171811,513,6.2422232654551655,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,7.306307660265342
Dragon Island,2017,2.3333,2,4,8.0,147.0,3,1.3862943611198906,60.0,125,4.836281906951478,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.997212273764115
Roll Through the Ages: The Iron Age with Mediterranean Expansion,2014,2.2857,1,4,10.0,283.6666666666667,7,2.0794415416798357,30.0,247,5.5134287461649825,0,0.0,0,0.0,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,3,5.65131890512046
Onami,2016,1.0,2,6,10.0,85.33333333333333,2,1.0986122886681098,22.5,71,4.276666119016055,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.458215773031428
"The Franco-Prussian War: August 1 to September 2, 1870",1972,2.4286,2,2,16.0,84.0,14,2.70805020110221,360.0,66,4.204692619390966,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.442651256490317
Quartermaster General: 1914,2016,2.5833,2,5,12.0,504.3333333333333,24,3.2188758248682006,105.0,761,6.635946555686647,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,3,6.225218277534207
Chocolate Factory: Deluxe Edition,2019,2.6667,1,4,10.0,97.0,3,1.3862943611198906,67.5,75,4.330733340286331,1,0.6931471805599453,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,4.584967478670572
Muskets & Tomahawks: Skirmishes in North America during the 18th century,2012,1.75,2,4,11.0,52.0,4,1.6094379124341003,45.0,62,4.143134726391533,1,0.6931471805599453,0,0.0,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,3.970291913552122
Rory's Story Cubes: Prehistoria,2013,1.0,1,12,4.5,450.3333333333333,7,2.0794415416798357,15.0,303,5.717027701406222,3,1.3862943611198906,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.11220616480411
